date,store,is_state_holiday,is_school_holiday,is_special_day,temperature_max,temperature_min,temperature_mean,sunshine_sum,precipitation_sum,sales,unsold,ordered
2022-07-06,store_7,normal_day,normal_day,normal_day,20.4,16.7,19.09090909090909,56,0.0,0.9943534262999225,-0.6328612025814376,1.0528900654594
2022-07-07,store_1,normal_day,school_holiday,normal_day,20.2,14.8,17.21818181818182,40,5.9,-0.2625322755314532,1.0649696865586284,0.2385763851405481
2022-07-07,store_8,normal_day,school_holiday,normal_day,20.2,14.8,17.21818181818182,40,5.9,0.758833099982726,-0.726711151227371,0.7846455590014253
2022-07-07,store_5,normal_day,school_holiday,normal_day,20.2,14.8,17.21818181818182,40,5.9,-1.342194761520186,,
2022-07-07,store_7,normal_day,school_holiday,normal_day,20.2,14.8,17.21818181818182,40,5.9,0.7331823713739224,0.3824246054972954,1.0696553471130235
2022-07-07,store_4,normal_day,school_holiday,normal_day,20.2,14.8,17.21818181818182,40,5.9,-0.24620908459857818,1.3379877189831617,0.3319829543535929
2022-07-08,store_8,normal_day,school_holiday,normal_day,20.6,17.8,19.327272727272728,170,0.0,1.0363273458416011,-0.3001204755640377,1.1894073589246195
2022-07-08,store_4,normal_day,school_holiday,normal_day,20.6,17.8,19.327272727272728,170,0.0,0.36940840201270786,-0.419565864749771,0.4708952880550441
2022-07-08,store_7,normal_day,school_holiday,normal_day,20.6,17.8,19.327272727272728,170,0.0,1.325481013795387,-0.6157975755549042,1.3977758594767962
2022-07-08,store_5,normal_day,school_holiday,normal_day,20.6,17.8,19.327272727272728,170,0.0,2.4051434997841192,3.6245137405386276,3.6970144862594374
2022-07-08,store_1,normal_day,school_holiday,normal_day,20.6,17.8,19.327272727272728,170,0.0,-1.293225188721561,0.8431425352136953,-0.8823024454159893
2022-07-09,store_4,normal_day,school_holiday,normal_day,20.6,16.7,18.336363636363636,111,6.3,0.5606229243692437,-1.2898108431029707,0.4229944833304058
2022-07-09,store_7,normal_day,school_holiday,normal_day,20.6,16.7,18.336363636363636,111,6.3,1.8501550080663693,0.4848063676564954,2.2456201031028953
2022-07-09,store_8,normal_day,school_holiday,normal_day,20.6,16.7,18.336363636363636,111,6.3,1.668268023385762,-1.281279029589704,1.5630336357767987
2022-07-09,store_1,normal_day,school_holiday,normal_day,20.6,16.7,18.336363636363636,111,6.3,0.5209808892465473,,
2022-07-09,store_5,normal_day,school_holiday,normal_day,20.6,16.7,18.336363636363636,111,6.3,1.6076390284922264,0.3824246054972954,1.9677954356999927
2022-07-10,store_4,normal_day,school_holiday,normal_day,19.4,15.5,18.10909090909091,117,0.0,0.9593751600151903,,
2022-07-10,store_5,normal_day,school_holiday,normal_day,19.4,15.5,18.10909090909091,117,0.0,-0.22988589366570317,-1.230088148510104,-0.3721588750985909
2022-07-10,store_7,normal_day,school_holiday,normal_day,19.4,15.5,18.10909090909091,117,0.0,2.134644907182191,-1.2898108431029707,2.03964664278695
2022-07-10,store_1,normal_day,school_holiday,normal_day,19.4,15.5,18.10909090909091,117,0.0,0.8008070195244045,,
2022-07-10,store_8,normal_day,school_holiday,normal_day,19.4,15.5,18.10909090909091,117,0.0,0.8147983260382974,,
2022-07-11,store_7,normal_day,school_holiday,normal_day,22.6,17.4,21.181818181818183,301,0.0,0.7751562909156009,-0.3854386106967043,0.8972124501043255
2022-07-11,store_4,normal_day,school_holiday,normal_day,22.6,17.4,21.181818181818183,301,0.0,-0.10862790387863168,-1.076515505271304,-0.20450605856235665
2022-07-11,store_1,normal_day,school_holiday,normal_day,22.6,17.4,21.181818181818183,301,0.0,-0.4164366471842747,-0.3001204755640377,-0.30270270824786527
2022-07-11,store_5,normal_day,school_holiday,normal_day,22.6,17.4,21.181818181818183,301,0.0,0.24815041222563639,-0.9570701160855708,0.19546566088837358
2022-07-11,store_8,normal_day,school_holiday,normal_day,22.6,17.4,21.181818181818183,301,0.0,0.2691373719964757,,
2022-07-12,store_8,normal_day,school_holiday,normal_day,26.7,20.6,24.94545454545454,422,0.0,-0.03167571805222092,-0.5816703215018376,0.013442602934747847
2022-07-12,store_1,normal_day,school_holiday,normal_day,26.7,20.6,24.94545454545454,422,0.0,-0.5866642097699712,-0.02710244313950446,-0.4008993579333739
2022-07-12,store_4,normal_day,school_holiday,normal_day,26.7,20.6,24.94545454545454,422,0.0,-0.18091632086707815,0.8004834676473619,0.24815654608547577
2022-07-12,store_5,normal_day,school_holiday,normal_day,26.7,20.6,24.94545454545454,422,0.0,-0.32316127042498893,3.1637958108222275,0.76548523711157
2022-07-12,store_7,normal_day,school_holiday,normal_day,26.7,20.6,24.94545454545454,422,0.0,0.8171302104572795,0.3397655379309621,1.143901594436213
2022-07-13,store_4,normal_day,school_holiday,normal_day,30.5,24.4,28.163636363636364,140,0.0,-0.6239743604736855,2.233828137876161,0.19546566088837358
2022-07-13,store_5,normal_day,school_holiday,normal_day,30.5,24.4,28.163636363636364,140,0.0,-0.23921343134163175,,
2022-07-13,store_8,normal_day,school_holiday,normal_day,30.5,24.4,28.163636363636364,140,0.0,0.10590546266772558,0.06674750550642884,0.33677303482605675
2022-07-13,store_1,normal_day,school_holiday,normal_day,30.5,24.4,28.163636363636364,140,0.0,-0.6962627774621319,0.18619289469216213,-0.4535902431304761
2022-07-13,store_7,normal_day,school_holiday,normal_day,30.5,24.4,28.163636363636364,140,0.0,1.0573143056124403,0.1264702000992955,1.3307147328623026
2022-07-14,store_7,normal_day,school_holiday,normal_day,24.2,18.0,21.818181818181817,379,0.0,0.8474447079040474,0.01555662442682886,1.084025588530415
2022-07-14,store_1,normal_day,school_holiday,normal_day,24.2,18.0,21.818181818181817,379,0.0,-0.39311780299445326,-0.8034974728467709,-0.4200596798232292
2022-07-14,store_4,normal_day,school_holiday,normal_day,24.2,18.0,21.818181818181817,379,0.0,-0.1156235571355781,-0.1124205782721711,0.058948367423154284
2022-07-14,store_8,normal_day,school_holiday,normal_day,24.2,18.0,21.818181818181817,379,0.0,0.6002649594919401,1.1673514487178285,1.1534817553811407
2022-07-14,store_5,normal_day,school_holiday,normal_day,24.2,18.0,21.818181818181817,379,0.0,-0.06665398433695309,4.6483313621306275,1.4456766642014347
2022-07-15,store_5,normal_day,school_holiday,normal_day,20.5,17.0,19.0,92,0.0,0.6515664167095473,0.21178833523196214,0.9379281341202681
2022-07-15,store_7,normal_day,school_holiday,normal_day,20.5,17.0,19.0,92,0.0,1.3021621696055654,0.8602061622402286,1.7881674179825988
2022-07-15,store_1,normal_day,school_holiday,normal_day,20.5,17.0,19.0,92,0.0,-0.038671371309167354,-0.47928855934263764,0.03499796506083511
2022-07-15,store_4,normal_day,school_holiday,normal_day,20.5,17.0,19.0,92,0.0,0.5956011906539759,-0.8461565404131042,0.5834621791579443
2022-07-15,store_8,normal_day,school_holiday,normal_day,20.5,17.0,19.0,92,0.0,1.0899606874781904,,
2022-07-16,store_8,normal_day,school_holiday,normal_day,22.0,16.8,20.254545454545454,330,0.0,1.4840491542861727,0.04968387847989551,1.7474517339666562
2022-07-16,store_4,normal_day,school_holiday,normal_day,22.0,16.8,20.254545454545454,330,0.0,0.8334534013901546,0.23738377577176212,1.1319263932550534
2022-07-16,store_1,normal_day,school_holiday,normal_day,22.0,16.8,20.254545454545454,330,0.0,0.5722823464641544,0.9028652298065619,1.0504950252231682
2022-07-16,store_7,normal_day,school_holiday,normal_day,22.0,16.8,20.254545454545454,330,0.0,2.316531891862798,0.9028652298065619,2.8419851219246426
2022-07-16,store_5,normal_day,school_holiday,normal_day,22.0,16.8,20.254545454545454,330,0.0,0.954711391177226,0.2629792163115621,1.2636536062478088
2022-07-17,store_1,normal_day,school_holiday,normal_day,23.9,17.9,21.481818181818184,510,0.0,0.4626837787719936,2.489782543274161,1.3834056180594048
2022-07-17,store_8,normal_day,school_holiday,normal_day,23.9,17.9,21.481818181818184,510,0.0,0.9640389288531546,0.3568291649574954,1.2995792097912877
2022-07-17,store_4,normal_day,school_holiday,normal_day,23.9,17.9,21.481818181818184,510,0.0,0.9174012404735117,0.44214730009016207,1.2756288074289686
2022-07-17,store_5,normal_day,school_holiday,normal_day,23.9,17.9,21.481818181818184,510,0.0,-0.029343833633238777,0.544529062249362,0.3319829543535929
2022-07-17,store_7,normal_day,school_holiday,normal_day,23.9,17.9,21.481818181818184,510,0.0,1.4700578477722799,2.2935508324690277,2.362977074678259
2022-07-18,store_5,normal_day,school_holiday,normal_day,28.8,23.4,27.045454545454547,312,0.0,-0.15526559225827455,2.233828137876161,0.676868748370989
2022-07-18,store_4,normal_day,school_holiday,normal_day,28.8,23.4,27.045454545454547,312,0.0,-0.437423606955114,1.0393742460188284,0.05176324671445853
2022-07-18,store_7,normal_day,school_holiday,normal_day,28.8,23.4,27.045454545454547,312,0.0,0.3460895578228864,3.121136743255894,1.4408865837289708
2022-07-18,store_1,normal_day,school_holiday,normal_day,28.8,23.4,27.045454545454547,312,0.0,-0.6915990086241677,2.267955391929228,0.13558965498257564
2022-07-18,store_8,normal_day,school_holiday,normal_day,28.8,23.4,27.045454545454547,312,0.0,-0.2905148885592389,2.9419686594772942,0.736744754276787
2022-07-19,store_7,normal_day,school_holiday,normal_day,35.8,26.2,32.4,515,0.0,0.024289508003350536,-0.2318659674579044,0.1691202182898225
2022-07-19,store_5,normal_day,school_holiday,normal_day,35.8,26.2,32.4,515,0.0,-0.7219135060709356,0.4250836730636287,-0.41287455911453347
2022-07-19,store_4,normal_day,school_holiday,normal_day,35.8,26.2,32.4,515,0.0,-0.5913279786079355,-0.07829332421910444,-0.4200596798232292
2022-07-19,store_8,normal_day,school_holiday,normal_day,35.8,26.2,32.4,515,0.0,-0.6123149383787748,0.672506264948362,-0.23085150116090775
2022-07-19,store_1,normal_day,school_holiday,normal_day,35.8,26.2,32.4,515,0.0,-1.0623686312423286,-0.21480234043137106,-0.9421784513217873
2022-07-20,store_4,normal_day,school_holiday,normal_day,37.7,29.5,35.17272727272728,491,0.0,-0.9947439830918464,0.570124502789162,-0.6523785827377253
2022-07-20,store_1,normal_day,school_holiday,normal_day,37.7,29.5,35.17272727272728,491,0.0,-1.246587500341918,0.5104018081962953,-0.9278082099043958
2022-07-20,store_7,normal_day,school_holiday,normal_day,37.7,29.5,35.17272727272728,491,0.0,-0.453746797887989,-0.18920689989157108,-0.30988782895656103
2022-07-20,store_5,normal_day,school_holiday,normal_day,37.7,29.5,35.17272727272728,491,0.0,-0.5493540590662569,-0.5134158133957043,-0.4990960076188825
2022-07-20,store_8,normal_day,school_holiday,normal_day,37.7,29.5,35.17272727272728,491,0.0,-0.6193105916357212,0.5104018081962953,-0.28354238635800993
2022-07-21,store_1,normal_day,school_holiday,normal_day,28.7,20.0,24.936363636363637,133,1.7,-0.600655516283864,-1.0338564377049708,-0.6978843472261317
2022-07-21,store_8,normal_day,school_holiday,normal_day,28.7,20.0,24.936363636363637,133,1.7,-0.29284677297822104,-0.7352429647406376,-0.29791262777540145
2022-07-21,store_7,normal_day,school_holiday,normal_day,28.7,20.0,24.936363636363637,133,1.7,0.18285764849413633,,
2022-07-21,store_4,normal_day,school_holiday,normal_day,28.7,20.0,24.936363636363637,133,1.7,-0.5610134811611677,-0.9826655566253708,-0.6427984217927976
2022-07-21,store_5,normal_day,school_holiday,normal_day,28.7,20.0,24.936363636363637,133,1.7,-0.3581395367097211,-1.1618336404039709,-0.48472576620149105
2022-07-22,store_8,normal_day,school_holiday,normal_day,25.0,18.5,22.88181818181818,327,0.0,0.36008086433677927,-1.2898108431029707,0.21702102301446086
2022-07-22,store_4,normal_day,school_holiday,normal_day,25.0,18.5,22.88181818181818,327,0.0,0.37174028643169,-0.5134158133957043,0.44694488569272495
2022-07-22,store_7,normal_day,school_holiday,normal_day,25.0,18.5,22.88181818181818,327,0.0,0.9430519690823154,-0.43662949177630433,1.055285105695632
2022-07-22,store_1,normal_day,school_holiday,normal_day,25.0,18.5,22.88181818181818,327,0.0,-0.35114388345277464,-1.1447700133774374,-0.4727505650203314
2022-07-22,store_5,normal_day,school_holiday,normal_day,25.0,18.5,22.88181818181818,327,0.0,-0.17392066761013172,-0.9826655566253708,-0.24522174257829926
2022-07-23,store_7,normal_day,school_holiday,normal_day,23.8,18.6,21.8,321,0.0,2.169623173466923,-0.5134158133957043,2.2935209078275336
2022-07-23,store_4,normal_day,school_holiday,normal_day,23.8,18.6,21.8,321,0.0,0.5093214671516365,1.303860464930095,1.0983958299478065
2022-07-23,store_1,normal_day,school_holiday,normal_day,23.8,18.6,21.8,321,0.0,0.096577924991797,1.5939421243811618,0.7559050761666423
2022-07-23,store_8,normal_day,school_holiday,normal_day,23.8,18.6,21.8,321,0.0,0.6678896076424223,2.839586897318094,1.6923658085333222
2022-07-23,store_5,normal_day,school_holiday,normal_day,23.8,18.6,21.8,321,0.0,0.4626837787719936,1.6963238865403616,1.1606668760898364
2022-07-24,store_5,normal_day,school_holiday,normal_day,28.2,22.7,26.281818181818185,524,0.0,-0.5167076772005069,1.184415075744362,0.01104756269851593
2022-07-24,store_8,normal_day,school_holiday,normal_day,28.2,22.7,26.281818181818185,524,0.0,1.227541868198137,-1.153301826890704,1.1462966346724448
2022-07-24,store_4,normal_day,school_holiday,normal_day,28.2,22.7,26.281818181818185,524,0.0,0.5559591555312794,1.0820333135851619,1.084025588530415
2022-07-24,store_1,normal_day,school_holiday,normal_day,28.2,22.7,26.281818181818185,524,0.0,0.22483156803581494,0.2203201487452288,0.5020308111260591
2022-07-24,store_7,normal_day,school_holiday,normal_day,28.2,22.7,26.281818181818185,524,0.0,0.9570432755962082,2.1143827486904283,1.785772377746367
2022-07-25,store_5,normal_day,school_holiday,normal_day,34.8,22.7,30.227272727272727,259,3.9,-0.6915990086241677,1.0735015000718953,-0.19971597808989283
2022-07-25,store_1,normal_day,school_holiday,normal_day,34.8,22.7,30.227272727272727,259,3.9,-0.7895381542214177,0.8260789081871619,-0.369763834862359
2022-07-25,store_7,normal_day,school_holiday,normal_day,34.8,22.7,30.227272727272727,259,3.9,-0.2811873508833103,1.508623989248495,0.3439581555347525
2022-07-25,store_4,normal_day,school_holiday,normal_day,34.8,22.7,30.227272727272727,259,3.9,-0.7405685814227927,0.9028652298065619,-0.29791262777540145
2022-07-25,store_8,normal_day,school_holiday,normal_day,34.8,22.7,30.227272727272727,259,3.9,-0.5633453655801498,0.8772697892667619,-0.12307469053047146
2022-07-26,store_4,normal_day,school_holiday,normal_day,23.6,17.6,20.227272727272727,116,2.1,0.1012416938297613,-1.2898108431029707,-0.04882844320728201
2022-07-26,store_7,normal_day,school_holiday,normal_day,23.6,17.6,20.227272727272727,116,2.1,0.8707635520938688,-0.7096475242008375,0.9043975708130212
2022-07-26,store_1,normal_day,school_holiday,normal_day,23.6,17.6,20.227272727272727,116,2.1,-0.4630743355639176,0.8260789081871619,-0.03445820178989051
2022-07-26,store_8,normal_day,school_holiday,normal_day,23.6,17.6,20.227272727272727,116,2.1,0.26214171873952924,,
2022-07-26,store_5,normal_day,school_holiday,normal_day,23.6,17.6,20.227272727272727,116,2.1,0.14554749779042203,-0.6925838971743042,0.16433013781735867
2022-07-28,store_1,normal_day,school_holiday,normal_day,24.0,17.4,21.71818181818182,475,0.0,0.2551460654825828,-0.5048839998824376,0.329587914117361
2022-07-28,store_8,normal_day,school_holiday,normal_day,24.0,17.4,21.71818181818182,475,0.0,0.4510243566770829,-0.06122969719257111,0.6553133862449018
2022-07-28,store_5,normal_day,school_holiday,normal_day,24.0,17.4,21.71818181818182,475,0.0,0.3134431759571364,-0.1124205782721711,0.49963577088982714
2022-07-28,store_4,normal_day,school_holiday,normal_day,24.0,17.4,21.71818181818182,475,0.0,0.12456053801958274,-1.2898108431029707,-0.024878040844962836
2022-07-28,store_7,normal_day,school_holiday,normal_day,24.0,17.4,21.71818181818182,475,0.0,0.8427809390660831,-0.16361145935177107,1.0289396630970808
2022-07-29,store_4,normal_day,school_holiday,normal_day,28.2,22.1,26.336363636363636,393,0.0,0.2971199850242614,0.4848063676564954,0.6505233057724379
2022-07-29,store_7,normal_day,school_holiday,normal_day,28.2,22.1,26.336363636363636,393,0.0,0.7308504869549401,-0.46222493231610434,0.8301513234898318
2022-07-29,store_8,normal_day,school_holiday,normal_day,28.2,22.1,26.336363636363636,393,0.0,-0.050330793404078075,2.1314463757169615,0.7559050761666423
2022-07-29,store_5,normal_day,school_holiday,normal_day,28.2,22.1,26.336363636363636,393,0.0,0.12222865360060059,0.9369924838596285,0.5978324205753357
2022-07-29,store_1,normal_day,school_holiday,normal_day,28.2,22.1,26.336363636363636,393,0.0,-0.29284677297822104,1.8925555973454948,0.4397597649840292
2022-07-30,store_4,normal_day,school_holiday,normal_day,26.6,20.9,24.59090909090909,421,0.0,0.8544403611609939,1.0905651270984285,1.3929857790043325
2022-07-30,store_1,normal_day,school_holiday,normal_day,26.6,20.9,24.59090909090909,421,0.0,0.26214171873952924,2.3959325946282277,1.1510867151449087
2022-07-30,store_7,normal_day,school_holiday,normal_day,26.6,20.9,24.59090909090909,421,0.0,1.1412621446957976,2.839586897318094,2.1785589764884015
2022-07-30,store_5,normal_day,school_holiday,normal_day,26.6,20.9,24.59090909090909,421,0.0,0.8591041299989581,0.4250836730636287,1.2109627210507066
2022-07-30,store_8,normal_day,school_holiday,normal_day,26.6,20.9,24.59090909090909,421,0.0,1.1342664914388512,1.790173835186295,1.8767839067231797
2022-07-31,store_8,normal_day,school_holiday,normal_day,28.4,24.3,26.736363636363638,276,0.0,1.0386592302605833,0.6895698919748953,1.4696270665637539
2022-07-31,store_4,normal_day,school_holiday,normal_day,28.4,24.3,26.736363636363638,276,0.0,0.5559591555312794,1.4659649216821617,1.1918023991608513
2022-07-31,store_1,normal_day,school_holiday,normal_day,28.4,24.3,26.736363636363638,276,0.0,0.05693588986910055,2.3020826459822947,0.9139777317579488
2022-07-31,store_7,normal_day,school_holiday,normal_day,28.4,24.3,26.736363636363638,276,0.0,0.9150693560545295,2.626291559486428,1.8863640676681075
2022-07-31,store_5,normal_day,school_holiday,normal_day,28.4,24.3,26.736363636363638,276,0.0,-0.1156235571355781,0.22885196225849547,0.154749976872431
2022-08-01,store_8,normal_day,school_holiday,normal_day,25.0,20.8,22.763636363636365,87,0.0,0.3274344824710293,,
2022-08-01,store_4,normal_day,school_holiday,normal_day,25.0,20.8,22.763636363636365,87,0.0,-0.027011949214256634,-0.43662949177630433,0.058948367423154284
2022-08-01,store_5,normal_day,school_holiday,normal_day,25.0,20.8,22.763636363636365,87,0.0,0.1805257640751542,-0.8802837944661709,0.14756485616373524
2022-08-01,store_1,normal_day,school_holiday,normal_day,25.0,20.8,22.763636363636365,87,0.0,-0.19257574296198887,-0.21480234043137106,-0.04882844320728201
2022-08-01,store_7,normal_day,school_holiday,normal_day,25.0,20.8,22.763636363636365,87,0.0,0.2877924473483328,-0.035634256652771125,0.4948456904173633
2022-08-02,store_1,normal_day,school_holiday,normal_day,27.5,22.2,25.663636363636364,328,0.0,-0.5446902902282926,-0.393970424209971,-0.46077536383917184
2022-08-02,store_5,normal_day,school_holiday,normal_day,27.5,22.2,25.663636363636364,328,0.0,0.35075332666085074,-0.6669884566345042,0.3822787993144632
2022-08-02,store_8,normal_day,school_holiday,normal_day,27.5,22.2,25.663636363636364,328,0.0,0.2784649096724042,-0.16361145935177107,0.4493399259289569
2022-08-02,store_4,normal_day,school_holiday,normal_day,27.5,22.2,25.663636363636364,328,0.0,0.11056923150568987,-0.6243293890681709,0.14756485616373524
2022-08-02,store_7,normal_day,school_holiday,normal_day,27.5,22.2,25.663636363636364,328,0.0,0.4183779748113329,-0.1124205782721711,0.6074125815202635
2022-08-03,store_8,normal_day,school_holiday,normal_day,33.9,25.2,31.5,483,0.0,-0.08297717526982809,0.5359972487360953,0.27450198868402687
2022-08-03,store_5,normal_day,school_holiday,normal_day,33.9,25.2,31.5,483,0.0,-0.36047142112870323,1.7304511405934284,0.3247978336448971
2022-08-03,store_4,normal_day,school_holiday,normal_day,33.9,25.2,31.5,483,0.0,-0.5097120239435604,0.493338181169762,-0.17576557572757365
2022-08-03,store_7,normal_day,school_holiday,normal_day,33.9,25.2,31.5,483,0.0,0.01962573916538625,0.3227019109044288,0.3200077531724333
2022-08-03,store_1,normal_day,school_holiday,normal_day,33.9,25.2,31.5,483,0.0,-0.8245164205061499,-0.5731385079885709,-0.7984760371478722
2022-08-04,store_4,normal_day,school_holiday,normal_day,36.7,30.2,34.78181818181818,481,0.0,-0.8268483049251321,0.8516743487269619,-0.4008993579333739
2022-08-04,store_7,normal_day,school_holiday,normal_day,36.7,30.2,34.78181818181818,481,0.0,-0.05732644666102451,0.5274654352228287,0.298452391046346
2022-08-04,store_5,normal_day,school_holiday,normal_day,36.7,30.2,34.78181818181818,481,0.0,-0.551685943485239,2.6860142540792946,0.3966490407318547
2022-08-04,store_8,normal_day,school_holiday,normal_day,36.7,30.2,34.78181818181818,481,0.0,-0.6169787072167391,2.592164305433361,0.3032424715188099
2022-08-04,store_1,normal_day,school_holiday,normal_day,36.7,30.2,34.78181818181818,481,0.0,-1.1253295105548464,1.9181510378852948,-0.40808447864206965
2022-08-05,store_5,normal_day,school_holiday,normal_day,28.1,17.8,23.354545454545452,116,0.30000000000000004,0.1805257640751542,1.2953286514168285,0.7583001164028742
2022-08-05,store_4,normal_day,school_holiday,normal_day,28.1,17.8,23.354545454545452,116,0.30000000000000004,0.36008086433677927,,
2022-08-05,store_1,normal_day,school_holiday,normal_day,28.1,17.8,23.354545454545452,116,0.30000000000000004,-0.47706564207781044,0.8004834676473619,-0.05601356391597776
2022-08-05,store_8,normal_day,school_holiday,normal_day,28.1,17.8,23.354545454545452,116,0.30000000000000004,0.18985330175108278,4.204677059440761,1.5845889979028858
2022-08-05,store_7,normal_day,school_holiday,normal_day,28.1,17.8,23.354545454545452,116,0.30000000000000004,0.9687026976911189,0.45921092711669537,1.3331097730985344
2022-08-06,store_1,normal_day,school_holiday,normal_day,23.0,16.1,20.736363636363635,432,0.0,-0.038671371309167354,,
2022-08-06,store_5,normal_day,school_holiday,normal_day,23.0,16.1,20.736363636363635,432,0.0,1.3721187021750298,-0.6072657620416376,1.4480717044376665
2022-08-06,store_7,normal_day,school_holiday,normal_day,23.0,16.1,20.736363636363635,432,0.0,2.0273782239090123,1.3721149730362285,2.67672734562464
2022-08-06,store_4,normal_day,school_holiday,normal_day,23.0,16.1,20.736363636363635,432,0.0,1.2508607123879583,1.9522782919383617,2.0420416830231822
2022-08-06,store_8,normal_day,school_holiday,normal_day,23.0,16.1,20.736363636363635,432,0.0,2.146304329277102,-0.9741337431121042,2.140238332708691
2022-08-07,store_1,normal_day,school_holiday,special_day,25.2,17.4,22.345454545454544,328,0.0,-1.2675744601127572,,
2022-08-07,store_5,normal_day,school_holiday,special_day,25.2,17.4,22.345454545454544,328,0.0,0.061599658707064846,0.10940657307276216,0.3032424715188099
2022-08-07,store_7,normal_day,school_holiday,special_day,25.2,17.4,22.345454545454544,328,0.0,1.7755347066589409,-1.1447700133774374,1.7115261304231775
2022-08-07,store_4,normal_day,school_holiday,special_day,25.2,17.4,22.345454545454544,328,0.0,1.1039519939920832,-0.06976151070583778,1.3235296121536069
2022-08-07,store_8,normal_day,school_holiday,special_day,25.2,17.4,22.345454545454544,328,0.0,1.4374114659065298,,
2022-08-08,store_8,normal_day,school_holiday,normal_day,27.7,20.5,24.99090909090909,272,0.0,0.14787938220940416,2.0120009865312283,0.9259529329391085
2022-08-08,store_1,normal_day,school_holiday,normal_day,27.7,20.5,24.99090909090909,272,0.0,-1.4657846357262396,,
2022-08-08,store_4,normal_day,school_holiday,normal_day,27.7,20.5,24.99090909090909,272,0.0,-0.29751054181618536,0.45921092711669537,0.03260292482460319
2022-08-08,store_7,normal_day,school_holiday,normal_day,27.7,20.5,24.99090909090909,272,0.0,0.17819387965617206,1.0223106189922953,0.6792637886072209
2022-08-08,store_5,normal_day,school_holiday,normal_day,27.7,20.5,24.99090909090909,272,0.0,0.29945186944324353,1.559814870328095,0.9546934157738914
2022-08-09,store_4,normal_day,school_holiday,normal_day,27.2,20.9,25.0,396,0.0,-0.08064529085084594,0.14353382712582882,0.16672517805359058
2022-08-09,store_5,normal_day,school_holiday,normal_day,27.2,20.9,25.0,396,0.0,-0.04333514014713164,1.6280693784342284,0.621782822937655
2022-08-09,store_7,normal_day,school_holiday,normal_day,27.2,20.9,25.0,396,0.0,0.5349721957604401,-0.15507964583850442,0.7151893921506998
2022-08-09,store_8,normal_day,school_holiday,normal_day,27.2,20.9,25.0,396,0.0,0.03361704567927912,0.6554426379218287,0.4277845638028696
2022-08-09,store_1,normal_day,school_holiday,normal_day,27.2,20.9,25.0,396,0.0,-1.4378020226984538,,
2022-08-10,store_8,normal_day,school_holiday,normal_day,28.4,21.8,26.263636363636362,496,0.0,0.20617649268395777,-0.342779543130371,0.3247978336448971
2022-08-10,store_5,normal_day,school_holiday,normal_day,28.4,21.8,26.263636363636362,496,0.0,-0.2205583559897746,0.8943334162932952,0.23378630466808428
2022-08-10,store_7,normal_day,school_holiday,normal_day,28.4,21.8,26.263636363636362,496,0.0,0.4300373969062436,-0.393970424209971,0.5403514549057697
2022-08-10,store_1,normal_day,school_holiday,normal_day,28.4,21.8,26.263636363636362,496,0.0,-1.5240817462007932,,
2022-08-10,store_4,normal_day,school_holiday,normal_day,28.4,21.8,26.263636363636362,496,0.0,-0.4350917225361319,0.4506791136034287,-0.11109948934931187
2022-08-11,store_7,normal_day,school_holiday,normal_day,29.8,21.9,27.236363636363638,478,0.0,0.7798200597535653,-0.018570629626237796,1.0049892607347617
2022-08-11,store_4,normal_day,school_holiday,normal_day,29.8,21.9,27.236363636363638,478,0.0,-0.44908302905002473,0.9284606703463619,0.008652522462284012
2022-08-11,store_5,normal_day,school_holiday,normal_day,29.8,21.9,27.236363636363638,478,0.0,-0.03167571805222092,0.5274654352228287,0.3247978336448971
2022-08-11,store_8,normal_day,school_holiday,normal_day,29.8,21.9,27.236363636363638,478,0.0,0.29012433176731495,-0.368374983670171,0.4038341614405504
2022-08-11,store_1,normal_day,school_holiday,normal_day,29.8,21.9,27.236363636363638,478,0.0,-0.8361758426010606,-1.1703654539172375,-0.9781040548652661
2022-08-12,store_4,normal_day,school_holiday,normal_day,29.6,23.1,27.545454545454547,453,0.0,-0.18091632086707815,1.8925555973454948,0.5547216963231613
2022-08-12,store_7,normal_day,school_holiday,normal_day,29.6,23.1,27.545454545454547,453,0.0,1.2042230240083154,0.7151653325146953,1.6468600440449157
2022-08-12,store_8,normal_day,school_holiday,normal_day,29.6,23.1,27.545454545454547,453,0.0,0.22249968361683278,1.278265024390295,0.7966207601825849
2022-08-12,store_1,normal_day,school_holiday,normal_day,29.6,23.1,27.545454545454547,453,0.0,-0.5237033304574533,0.9369924838596285,-0.06559372486090544
2022-08-12,store_5,normal_day,school_holiday,normal_day,29.6,23.1,27.545454545454547,453,0.0,0.0033025482325112405,1.4830285487086952,0.6289679436463507
2022-08-13,store_5,normal_day,school_holiday,normal_day,28.8,24.7,26.836363636363636,131,0.1,0.6632258388044581,1.9010874108587617,1.4241213020753474
2022-08-13,store_7,normal_day,school_holiday,normal_day,28.8,24.7,26.836363636363636,131,0.1,1.0106766172327974,3.0699458621762945,2.1091028096376756
2022-08-13,store_8,normal_day,school_holiday,normal_day,28.8,24.7,26.836363636363636,131,0.1,0.8497765923230296,4.5459495999714274,2.3581869942057954
2022-08-13,store_4,normal_day,school_holiday,normal_day,28.8,24.7,26.836363636363636,131,0.1,0.5023258138946901,1.8328329027526282,1.2397032038854896
2022-08-13,store_1,normal_day,school_holiday,normal_day,28.8,24.7,26.836363636363636,131,0.1,0.257477949901565,-0.2318659674579044,0.4086242419130143
